DATE,LATITUDE,LONGITUDE,ELEVATION,EMNT,EMXT,TAVG
2005-05,34.9437,-120.38485,125.6,5.55,33.6,16.3
2005-06,34.882,-120.41860000000001,190.4,5.966666666666666,26.46666666666667,15.533333333333333
2005-07,34.882,-120.41860000000001,190.4,9.833333333333334,31.099999999999998,17.96666666666667
2005-08,34.882,-120.41860000000001,190.4,8.333333333333334,31.299999999999997,17.96666666666667
2005-09,34.882,-120.41860000000001,190.4,7.066666666666666,35.93333333333333,16.866666666666667
2005-10,34.882,-120.41860000000001,190.4,6.133333333333333,33.53333333333333,16.5
2005-11,34.829,-120.46735,196.9,2.2,29.7,15.75
2005-12,34.829,-120.46735,196.9,1.4,26.15,12.85
2006-01,34.882,-120.41860000000001,190.4,0.9333333333333332,25.933333333333337,12.066666666666668
2006-02,34.882,-120.41860000000001,190.4,-0.5333333333333333,30.333333333333332,13.066666666666668
2006-03,34.882,-120.41860000000001,190.4,0.7666666666666666,20.366666666666667,9.733333333333334
2006-04,34.882,-120.41860000000001,190.4,4.266666666666667,24.433333333333337,12.966666666666669
2006-05,34.882,-120.41860000000001,190.4,6.5,29.100000000000005,15.466666666666667
2006-06,34.882,-120.41860000000001,190.4,8.5,33.733333333333334,18.833333333333332
2006-07,34.882,-120.41860000000001,190.4,7.766666666666667,36.63333333333333,20.666666666666668
2006-08,34.882,-120.41860000000001,190.4,9.799999999999999,32.03333333333333,18.400000000000002
2006-09,34.882,-120.41860000000001,190.4,8.333333333333334,32.96666666666667,18.166666666666668
2006-10,34.882,-120.41860000000001,190.4,6.3,30.766666666666666,16.633333333333336
2006-11,34.882,-120.41860000000001,190.4,2.566666666666667,34.833333333333336,15.966666666666669
2006-12,34.882,-120.41860000000001,190.4,-0.3666666666666667,26.866666666666664,12.533333333333331
2007-01,34.882,-120.41860000000001,190.4,-4.633333333333334,27.766666666666666,10.566666666666668
2007-02,34.882,-120.41860000000001,190.4,1.6666666666666667,29.433333333333337,12.233333333333334
2007-03,34.882,-120.41860000000001,190.4,2.433333333333333,33.5,14.533333333333331
2007-04,34.882,-120.41860000000001,190.4,4.033333333333334,29.46666666666667,14.366666666666667
2007-05,34.882,-120.41860000000001,190.4,5.566666666666666,34.26666666666666,14.6
2007-06,34.882,-120.41860000000001,190.4,6.133333333333333,29.433333333333337,15.833333333333334
2007-07,34.882,-120.41860000000001,190.4,8.866666666666667,30.2,17.799999999999997
2007-08,34.882,-120.41860000000001,190.4,8.866666666666667,33.53333333333333,18.566666666666666
2007-09,34.882,-120.41860000000001,190.4,7.033333333333334,38.53333333333333,18.13333333333333
2007-10,34.882,-120.41860000000001,190.4,4.433333333333334,34.23333333333333,16.933333333333334
2007-11,34.882,-120.41860000000001,190.4,1.8333333333333333,32.199999999999996,14.833333333333334
2007-12,34.882,-120.41860000000001,190.4,-0.7333333333333334,27.23333333333333,10.633333333333333
2008-01,34.882,-120.41860000000001,190.4,0.5666666666666668,24.633333333333336,10.866666666666667
2008-02,34.882,-120.41860000000001,190.4,0.9333333333333335,27.03333333333333,11.866666666666667
2008-03,34.882,-120.41860000000001,190.4,0.9333333333333335,27.23333333333333,13.1
2008-04,34.9437,-120.38485,125.6,0.25000000000000006,32.2,13.7
2008-05,34.9437,-120.38485,125.6,4.15,33.900000000000006,14.55
2008-06,34.9437,-120.38485,125.6,6.4,43.849999999999994,17.950000000000003
2008-07,34.882,-120.41860000000001,190.4,7.966666666666666,30.73333333333333,17.733333333333334
2008-08,34.829,-120.46735,196.9,9.45,29.450000000000003,17.700000000000003
2008-09,34.882,-120.41860000000001,190.4,8.333333333333334,32.800000000000004,18.166666666666668
2008-10,34.882,-120.41860000000001,190.4,2.766666666666667,35.733333333333334,18.633333333333333
2008-11,34.882,-120.41860000000001,190.4,4.433333333333334,32.6,16.333333333333332
2008-12,34.882,-120.41860000000001,190.4,-0.5666666666666665,23.866666666666664,10.133333333333333
2009-01,34.882,-120.41860000000001,190.4,0.19999999999999987,30.2,13.333333333333334
2009-02,34.882,-120.41860000000001,190.4,-0.19999999999999996,27.233333333333334,11.166666666666666
2009-03,34.882,-120.41860000000001,190.4,0.7666666666666666,27.400000000000002,12.200000000000001
2009-04,34.882,-120.41860000000001,190.4,0.9333333333333332,38.333333333333336,13.200000000000001
2009-05,34.882,-120.41860000000001,190.4,4.833333333333333,30.733333333333334,15.866666666666665
2009-06,34.882,-120.41860000000001,190.4,7.766666666666668,27.966666666666665,16.366666666666667
2009-07,34.882,-120.41860000000001,190.4,8.7,29.066666666666663,17.866666666666667
2009-08,34.882,-120.41860000000001,190.4,9.433333333333334,40.199999999999996,19.133333333333333
2009-09,34.882,-120.41860000000001,190.4,7.033333333333334,35.36666666666667,19.333333333333332
2009-10,34.882,-120.41860000000001,190.4,2.8000000000000003,35.0,16.933333333333334
2009-11,34.882,-120.41860000000001,190.4,1.8333333333333337,29.633333333333336,14.166666666666666
2009-12,34.882,-120.41860000000001,190.4,-2.2333333333333334,22.96666666666667,10.466666666666667
2010-01,34.882,-120.41860000000001,190.4,1.4666666666666666,24.633333333333336,12.066666666666668
2010-02,34.882,-120.41860000000001,190.4,2.1999999999999997,25.166666666666668,11.966666666666667
2010-03,34.882,-120.41860000000001,190.4,1.2666666666666668,27.566666666666666,12.299999999999999
2010-04,34.882,-120.41860000000001,190.4,2.4,27.03333333333333,12.233333333333334
2010-05,34.882,-120.41860000000001,190.4,3.7000000000000006,29.833333333333332,13.866666666666667
2010-06,34.882,-120.41860000000001,190.4,5.566666666666666,31.833333333333332,15.4
2010-07,34.882,-120.41860000000001,190.4,6.666666666666667,27.599999999999998,16.166666666666668
2010-08,34.829,-120.46735,196.9,8.35,33.3,15.9
2010-09,34.829,-120.46735,196.9,7.5,40.3,17.65
2010-10,34.829,-120.46735,196.9,6.95,30.6,16.15
2010-11,34.882,-120.41860000000001,190.4,-1.0999999999999999,35.0,13.166666666666666
2010-12,34.882,-120.41860000000001,190.4,0.1666666666666667,27.399999999999995,11.666666666666666
2011-01,34.882,-120.41860000000001,190.4,0.5666666666666665,26.7,12.933333333333332
2011-02,34.882,-120.41860000000001,190.4,-0.3666666666666667,25.0,10.800000000000002
2011-03,34.882,-120.41860000000001,190.4,2.0333333333333337,32.03333333333334,12.766666666666666
2011-04,34.882,-120.41860000000001,190.4,0.7666666666666667,29.633333333333336,13.866666666666665
2011-05,34.882,-120.41860000000001,190.4,4.233333333333333,31.46666666666667,13.866666666666667
2011-06,34.882,-120.41860000000001,190.4,6.866666666666667,25.933333333333334,15.300000000000002
2011-07,34.882,-120.41860000000001,190.4,9.833333333333334,32.06666666666666,17.866666666666664
2011-08,34.882,-120.41860000000001,190.4,9.6,27.600000000000005,17.333333333333332
2011-09,34.882,-120.41860000000001,190.4,9.266666666666666,34.266666666666666,18.433333333333334
2011-10,34.882,-120.41860000000001,190.4,6.866666666666666,37.766666666666666,18.0
2011-11,34.882,-120.41860000000001,190.4,3.3333333333333335,27.400000000000002,13.6
2011-12,34.882,-120.41860000000001,190.4,0.3333333333333333,26.86666666666667,11.366666666666667
2012-01,34.882,-120.41860000000001,190.4,-1.6666666666666667,25.933333333333334,12.733333333333334
2012-02,34.882,-120.41860000000001,190.4,0.9,27.400000000000002,12.4
2012-03,34.882,-120.41860000000001,190.4,0.9333333333333332,28.3,12.166666666666666
2012-04,34.882,-120.41860000000001,190.4,2.766666666666667,28.5,14.366666666666667
2012-05,34.882,-120.41860000000001,190.4,6.5,28.7,14.9
2012-06,34.882,-120.41860000000001,190.4,6.466666666666666,27.400000000000002,16.066666666666666
2012-07,34.882,-120.41860000000001,190.4,9.799999999999999,27.03333333333333,17.166666666666668
2012-08,34.882,-120.41860000000001,190.4,9.4,31.666666666666668,18.599999999999998
2012-09,34.882,-120.41860000000001,190.4,8.9,31.866666666666664,18.033333333333335
2012-10,34.882,-120.41860000000001,190.4,5.933333333333333,37.800000000000004,18.666666666666668
2012-11,34.882,-120.41860000000001,190.4,2.4,34.63333333333333,15.699999999999998
2012-12,34.882,-120.41860000000001,190.4,0.5333333333333333,24.433333333333334,12.4
2013-01,34.882,-120.41860000000001,190.4,-0.3666666666666667,25.766666666666666,11.6
2013-02,34.882,-120.41860000000001,190.4,0.9333333333333332,27.066666666666663,11.800000000000002
2013-03,34.882,-120.41860000000001,190.4,3.9,28.53333333333333,14.333333333333334
2013-04,34.882,-120.41860000000001,190.4,2.4,32.4,14.866666666666665
2013-05,34.882,-120.41860000000001,190.4,4.833333333333333,35.166666666666664,16.433333333333334
2013-06,34.882,-120.41860000000001,190.4,8.166666666666666,35.56666666666666,18.033333333333335
2013-07,34.882,-120.41860000000001,190.4,10.166666666666666,33.5,18.466666666666665
2013-08,34.882,-120.41860000000001,190.4,9.633333333333335,32.800000000000004,18.200000000000003
2013-09,34.882,-120.41860000000001,190.4,5.0,32.76666666666667,18.133333333333336
2013-10,34.882,-120.41860000000001,190.4,4.833333333333333,33.13333333333333,15.700000000000001
2013-11,34.882,-120.41860000000001,190.4,4.233333333333333,28.900000000000002,14.666666666666666
2013-12,34.882,-120.41860000000001,190.4,-3.466666666666667,27.399999999999995,12.333333333333334
2014-01,34.882,-120.41860000000001,190.4,1.3,30.0,14.800000000000002
2014-02,34.882,-120.41860000000001,190.4,1.0999999999999999,27.03333333333333,13.1
2014-03,34.882,-120.41860000000001,190.4,4.266666666666667,30.0,14.299999999999999
2014-04,34.882,-120.41860000000001,190.4,4.1,34.1,14.299999999999999
2014-05,34.882,-120.41860000000001,190.4,5.166666666666667,37.233333333333334,16.266666666666666
2014-06,34.882,-120.41860000000001,190.4,7.033333333333334,25.766666666666666,15.366666666666667
2014-07,34.882,-120.41860000000001,190.4,9.433333333333332,29.8,18.566666666666666
2014-08,34.882,-120.41860000000001,190.4,9.433333333333332,30.366666666666664,18.166666666666668
2014-09,34.882,-120.41860000000001,190.4,7.8,28.900000000000002,17.933333333333334
2014-10,34.882,-120.41860000000001,190.4,7.033333333333334,38.333333333333336,18.96666666666667
2014-11,34.882,-120.41860000000001,190.4,2.766666666666667,28.5,15.466666666666667
2014-12,34.882,-120.41860000000001,190.4,-0.9333333333333332,24.46666666666667,12.166666666666666
2015-01,34.882,-120.41860000000001,190.4,-1.8333333333333337,26.866666666666664,13.466666666666667
2015-02,34.882,-120.41860000000001,190.4,2.233333333333333,27.399999999999995,13.766666666666666
2015-03,34.829,-120.46735,196.9,4.699999999999999,33.05,16.35
2015-04,34.829,-120.46735,196.9,5.25,28.6,14.55
2015-05,34.882,-120.41860000000001,190.4,4.066666666666667,22.76666666666667,12.9
2015-06,34.882,-120.41860000000001,190.4,6.666666666666667,29.8,16.066666666666666
2015-07,34.882,-120.41860000000001,190.4,8.533333333333333,31.46666666666667,18.266666666666666
2015-08,34.882,-120.41860000000001,190.4,9.633333333333333,34.43333333333333,18.866666666666667
2015-09,34.882,-120.41860000000001,190.4,7.8,36.3,20.733333333333334
2015-10,34.882,-120.41860000000001,190.4,6.866666666666667,35.166666666666664,19.46666666666667
2015-11,34.882,-120.41860000000001,190.4,-0.7333333333333334,28.733333333333334,12.9
2015-12,34.882,-120.41860000000001,190.4,-1.8333333333333333,26.5,9.5
2016-01,34.829,-120.46735,196.9,2.5,21.4,12.5
2016-02,34.829,-120.46735,196.9,2.5,30.25,16.25
2016-03,34.8994,-120.4486,73.8,3.3,26.7,14.6
2016-04,34.8994,-120.4486,73.8,5.6,32.8,16.2
2016-05,34.829,-120.46735,196.9,6.65,25.55,14.399999999999999
2016-06,34.829,-120.46735,196.9,7.5,29.75,16.9
2016-07,34.829,-120.46735,196.9,9.7,27.200000000000003,16.95
2016-08,34.882,-120.41860000000001,190.4,8.5,27.233333333333334,17.166666666666668
2016-09,34.882,-120.41860000000001,190.4,7.2,39.26666666666666,18.8
2016-10,34.882,-120.41860000000001,190.4,6.1000000000000005,33.300000000000004,17.5
2016-11,34.882,-120.41860000000001,190.4,1.666666666666667,31.7,15.066666666666668
2016-12,34.882,-120.41860000000001,190.4,-1.2666666666666668,24.633333333333336,11.333333333333334
2017-01,34.882,-120.41860000000001,190.4,0.5666666666666668,24.633333333333336,10.9
2017-02,34.882,-120.41860000000001,190.4,0.9666666666666667,21.3,11.966666666666667
2017-03,34.882,-120.41860000000001,190.4,0.6,28.133333333333336,14.4
2017-04,34.882,-120.41860000000001,190.4,3.1333333333333333,27.933333333333334,14.799999999999999
2017-05,34.882,-120.41860000000001,190.4,4.633333333333333,30.933333333333334,15.1
2017-06,34.882,-120.41860000000001,190.4,6.466666666666666,31.46666666666667,16.566666666666666
2017-07,34.829,-120.46735,196.9,8.850000000000001,31.4,17.950000000000003
2017-08,34.829,-120.46735,196.9,11.649999999999999,32.75,18.4
2017-09,34.829,-120.46735,196.9,7.75,40.55,20.1
2017-10,34.829,-120.46735,196.9,7.2,38.05,18.9
2017-11,34.829,-120.46735,196.9,5.55,32.25,16.5
2017-12,34.829,-120.46735,196.9,0.5999999999999999,28.6,14.5
2018-01,34.882,-120.41860000000001,190.4,2.566666666666667,28.866666666666664,14.733333333333333
2018-02,34.829,-120.46735,196.9,-0.75,28.6,12.65
2018-03,34.882,-120.41860000000001,190.4,1.6666666666666667,26.833333333333332,12.666666666666666
2018-04,34.882,-120.41860000000001,190.4,1.6333333333333335,30.366666666666664,14.133333333333333
2018-05,34.882,-120.41860000000001,190.4,5.533333333333334,25.533333333333335,14.366666666666667
2018-06,34.882,-120.41860000000001,190.4,6.133333333333333,29.099999999999998,16.3
2018-07,34.829,-120.46735,196.9,11.1,36.4,19.1
2018-08,34.882,-120.41860000000001,190.4,9.633333333333335,34.833333333333336,19.3
2018-09,34.882,-120.41860000000001,190.4,7.766666666666667,30.566666666666663,17.266666666666666
2018-10,34.882,-120.41860000000001,190.4,7.400000000000001,32.96666666666667,18.333333333333332
2018-11,34.882,-120.41860000000001,190.4,3.7000000000000006,32.03333333333333,16.166666666666668
2018-12,34.882,-120.41860000000001,190.4,0.3999999999999999,23.133333333333336,12.5
2019-01,34.882,-120.41860000000001,190.4,0.3999999999999999,25.166666666666668,12.633333333333333
2019-02,34.882,-120.41860000000001,190.4,0.4000000000000001,19.8,9.533333333333333
2019-03,34.882,-120.41860000000001,190.4,2.2,27.033333333333335,13.1
2019-04,34.882,-120.41860000000001,190.4,6.3,29.433333333333337,14.966666666666669
2019-05,34.882,-120.41860000000001,190.4,6.1000000000000005,25.03333333333333,14.566666666666668
2019-06,34.882,-120.41860000000001,190.4,8.3,31.46666666666667,17.266666666666666
2019-07,34.882,-120.41860000000001,190.4,9.066666666666666,30.933333333333334,17.700000000000003
2019-08,34.882,-120.41860000000001,190.4,9.633333333333333,28.900000000000002,18.633333333333336
2019-09,34.882,-120.41860000000001,190.4,6.866666666666667,37.23333333333333,20.099999999999998
2019-10,34.882,-120.41860000000001,190.4,4.266666666666667,36.266666666666666,18.433333333333334
2019-11,34.882,-120.41860000000001,190.4,1.8333333333333333,32.6,14.833333333333334
2019-12,34.882,-120.41860000000001,190.4,1.6666666666666667,22.599999999999998,12.299999999999999
2020-01,34.882,-120.41860000000001,190.4,1.2666666666666668,25.0,12.5
2020-02,34.882,-120.41860000000001,190.4,-0.5333333333333333,28.133333333333336,13.300000000000002
2020-03,34.882,-120.41860000000001,190.4,1.6666666666666667,24.633333333333336,11.9
