Unnamed: 0,LATITUDE,LONGITUDE,ELEVATION,TAVG,TMAX,TMIN,EMNT,EMXT
195.0,37.02036833333333,-121.98032,191.76666666666665,12.9,,,-0.36666666666666664,29.816666666666666
220.0,37.01618714285714,-121.95424571428573,183.97142857142856,12.928571428571429,,,-0.9428571428571427,30.014285714285712
221.0,37.01618714285714,-121.95424571428573,183.97142857142856,8.1,,,-2.3000000000000003,21.514285714285716
222.0,37.01618714285714,-121.95424571428573,183.97142857142856,8.242857142857144,,,-1.1857142857142857,21.342857142857138
223.0,37.01618714285714,-121.95424571428573,183.97142857142856,10.099999999999998,,,-1.1,24.542857142857144
224.0,37.01618714285714,-121.95424571428573,183.97142857142856,11.314285714285715,,,-0.32857142857142857,24.442857142857147
214.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,14.200000000000001,,,3.6,30.916666666666668
215.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,8.9,,,-1.5666666666666667,23.616666666666664
216.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,11.549999999999999,,,-1.916666666666667,26.866666666666664
217.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,10.283333333333333,,,-0.09999999999999998,25.366666666666664
218.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,11.266666666666666,,,-0.18333333333333326,24.45
219.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,12.316666666666668,,,1.1,29.73333333333333
220.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,9.066666666666668,,,-2.4833333333333334,20.38333333333333
221.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,10.65,,,2.3333333333333335,20.466666666666665
222.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,11.0,,,2.4,23.316666666666666
223.16666666666666,37.01045833333333,-121.93412000000001,194.3166666666667,11.299999999999999,,,0.5666666666666667,26.133333333333336
373.0,37.01045833333334,-121.93412,194.31666666666663,11.316666666666668,17.366666666666667,5.266666666666667,,
374.0,37.01045833333334,-121.93412,194.31666666666663,9.566666666666668,16.783333333333335,2.3666666666666667,,
375.0,37.01045833333334,-121.93412,194.31666666666663,10.75,17.883333333333336,3.6,,
376.0,37.01045833333334,-121.93412,194.31666666666663,10.916666666666664,17.533333333333335,4.283333333333333,,
377.0,37.01045833333334,-121.93412,194.31666666666663,11.1,16.916666666666668,5.25,,
378.0,37.01045833333334,-121.93412,194.31666666666663,13.700000000000001,19.716666666666665,7.683333333333333,,
379.0,37.01045833333334,-121.93412,194.31666666666663,9.333333333333334,13.916666666666664,4.716666666666666,,
380.0,37.01045833333334,-121.93412,194.31666666666663,9.416666666666666,16.183333333333334,2.65,,
381.0,37.01045833333334,-121.93412,194.31666666666663,10.033333333333333,17.21666666666667,2.8333333333333335,,
382.0,37.01045833333334,-121.93412,194.31666666666663,13.049999999999999,19.83333333333334,6.266666666666667,,
383.0,37.01045833333334,-121.93412,194.31666666666663,13.233333333333334,20.383333333333333,6.05,,
384.0,37.01045833333334,-121.93412,194.31666666666663,10.1,18.3,1.9333333333333333,,
385.0,37.01045833333334,-121.93412,194.31666666666663,13.266666666666666,21.533333333333335,5.033333333333333,,
386.0,37.01045833333334,-121.93412,194.31666666666663,11.633333333333335,16.966666666666665,6.266666666666666,,
387.0,37.01045833333334,-121.93412,194.31666666666663,13.75,20.233333333333334,7.266666666666666,,
388.0,37.01045833333334,-121.93412,194.31666666666663,14.066666666666665,20.216666666666665,7.933333333333333,,
389.0,37.01045833333334,-121.93412,194.31666666666663,11.883333333333333,15.75,8.0,,
390.0,37.01045833333334,-121.93412,194.31666666666663,12.933333333333332,20.45,5.416666666666667,,
391.0,37.01045833333334,-121.93412,194.31666666666663,14.033333333333333,20.6,7.5,,
392.0,37.01045833333334,-121.93412,194.31666666666663,15.116666666666667,23.333333333333332,6.916666666666667,,
393.0,37.01045833333334,-121.93412,194.31666666666663,11.783333333333333,18.75,4.8500000000000005,,
394.0,37.01045833333334,-121.93412,194.31666666666663,9.166666666666666,14.783333333333333,3.5500000000000003,,
395.0,37.01045833333334,-121.93412,194.31666666666663,11.0,14.966666666666669,7.05,,
396.0,37.01045833333334,-121.93412,194.31666666666663,14.283333333333333,21.86666666666667,6.716666666666668,,
408.2,36.99545,-121.90500399999999,207.57999999999998,12.919999999999998,18.119999999999997,7.74,,
398.0,37.01045833333334,-121.93412,194.31666666666663,13.683333333333335,19.633333333333333,7.8,,
399.0,37.01045833333334,-121.93412,194.31666666666663,9.799999999999999,15.283333333333337,4.283333333333332,,
400.0,37.01045833333334,-121.93412,194.31666666666663,9.216666666666667,14.016666666666667,4.483333333333333,,
401.0,37.01045833333334,-121.93412,194.31666666666663,11.049999999999999,15.383333333333333,6.75,,
357.2,37.01498,-121.92103999999999,228.92,13.48,20.16,6.839999999999999,,
402.8333333333333,37.01045833333334,-121.93412,194.31666666666663,14.000000000000002,19.96666666666667,8.033333333333333,,
403.8333333333333,37.01045833333334,-121.93412,194.31666666666663,11.700000000000001,19.53333333333333,3.816666666666667,,
404.8333333333333,37.01045833333334,-121.93412,194.31666666666663,11.883333333333333,17.4,6.383333333333334,,
405.8333333333333,37.01045833333334,-121.93412,194.31666666666663,11.483333333333333,19.349999999999998,3.5666666666666664,,
406.8333333333333,37.01045833333334,-121.93412,194.31666666666663,11.5,17.6,5.3500000000000005,,
407.8333333333333,37.01045833333334,-121.93412,194.31666666666663,14.333333333333334,21.766666666666666,6.8500000000000005,,
408.8333333333333,37.01045833333334,-121.93412,194.31666666666663,10.75,16.433333333333334,5.1,,
409.8333333333333,37.01045833333334,-121.93412,194.31666666666663,11.433333333333332,16.6,6.266666666666666,,
410.8333333333333,37.01045833333334,-121.93412,194.31666666666663,8.516666666666667,13.250000000000002,3.85,,
411.8333333333333,37.01045833333334,-121.93412,194.31666666666663,11.616666666666665,17.38333333333333,5.833333333333333,,
412.8333333333333,37.01045833333334,-121.93412,194.31666666666663,13.5,20.833333333333332,6.116666666666666,,
413.8333333333333,37.01045833333334,-121.93412,194.31666666666663,10.799999999999999,14.85,6.733333333333333,,
370.2,37.01498,-121.92103999999999,228.92,10.3,15.88,4.7,,
415.8333333333333,37.01045833333334,-121.93412,194.31666666666663,12.166666666666666,19.583333333333332,4.733333333333333,,
372.2,37.01498,-121.92103999999999,228.92,11.000000000000002,16.240000000000002,5.739999999999999,,
